user_id,trip_id
conductor_1081,1023_17_40
conductor_1082,1023_19_10
conductor_1083,1023_19_20
conductor_1084,1023_19_30
conductor_1085,1023_20_20
conductor_1086,1023_20_30
conductor_1087,1023_20_40
conductor_1088,1023_21_00
conductor_1089,1023_21_10
conductor_1090,1024_06_00
conductor_1091,1024_06_10
conductor_1092,1024_06_20
conductor_1093,1024_06_30
conductor_1094,1024_06_40
conductor_1095,1024_06_50
conductor_1096,1024_07_00
conductor_1097,1024_07_10
conductor_1098,1024_07_20
conductor_1099,1024_07_30
conductor_1100,1024_07_40
conductor_1101,1024_07_50
conductor_1102,1024_08_00
conductor_1103,1024_08_10
conductor_1104,1024_08_20
conductor_1105,1024_08_30
conductor_1106,1024_08_40
conductor_1107,1024_08_50
conductor_1108,1024_09_00
conductor_1109,1024_09_10
conductor_1110,1024_09_20
conductor_1111,1024_09_30
conductor_1112,1024_09_40
conductor_1113,1024_09_50
conductor_1114,1024_10_30
conductor_1115,1024_10_40
conductor_1116,1024_10_50
conductor_1117,1024_11_00
conductor_1118,1024_11_10
conductor_1119,1024_11_30
conductor_1120,1025_07_30
conductor_1121,1025_07_40
conductor_1122,1025_07_50
conductor_1123,1025_08_00
conductor_1124,1025_08_10
conductor_1125,1025_08_20
conductor_1126,1025_08_30
conductor_1127,1025_08_40
conductor_1128,1025_08_50
conductor_1129,1025_09_00
conductor_1130,1025_09_10
conductor_1131,1025_09_30
conductor_1132,1025_09_40
conductor_1133,1025_09_50
conductor_1134,1025_10_00
conductor_1135,1025_10_10
conductor_1136,1025_10_40
conductor_1137,1025_11_00
conductor_1138,1025_11_10
conductor_1139,1025_11_20
conductor_1140,1025_11_30
conductor_1141,1025_11_40
conductor_1142,1025_11_50
conductor_1143,1025_12_00
conductor_1144,1025_12_10
conductor_1145,1025_12_20
conductor_1146,1025_12_30
conductor_1147,1025_12_40
conductor_1148,1025_12_50
conductor_1149,1025_13_00
conductor_1150,1025_13_10
conductor_1151,1025_13_20
conductor_1152,1025_13_30
conductor_1153,1025_13_40
conductor_1154,1025_13_50
conductor_1155,1025_14_00
conductor_1156,1025_14_10
conductor_1157,1025_14_20
conductor_1158,1025_14_30
conductor_1159,1025_14_40
conductor_1160,1025_14_50
conductor_1161,1025_15_20
conductor_1162,1025_15_30
conductor_1163,1025_15_40
conductor_1164,1025_15_50
conductor_1165,1025_16_00
conductor_1166,1025_16_10
conductor_1167,1025_16_20
conductor_1168,1025_16_30
conductor_1169,1025_16_40
conductor_1170,1025_16_50
conductor_1171,1025_17_00
conductor_1172,1025_17_10
conductor_1173,1025_17_20
conductor_1174,1025_17_30
conductor_1175,1025_17_40
conductor_1176,1025_17_50
conductor_1177,1025_18_00
conductor_1178,1025_18_10
conductor_1179,1025_18_20
conductor_1180,1025_18_30
conductor_1181,1025_18_40
conductor_1182,1025_18_50
conductor_1183,1025_19_00
conductor_1184,1025_19_10
conductor_1185,1025_19_20
conductor_1186,1025_19_30
conductor_1187,1025_19_40
conductor_1188,1025_19_50
conductor_1189,1025_20_00
conductor_1190,1025_20_10
conductor_1191,1025_20_20
conductor_1192,1025_20_30
conductor_1193,1025_20_40
conductor_1194,1025_20_50
conductor_1195,1025_21_00
conductor_1196,1025_21_10
conductor_1197,1025_21_30
conductor_1198,1025_21_40
conductor_1199,1025_21_50
conductor_1200,1026_07_50
conductor_1201,1026_08_10
conductor_1202,1026_08_40
conductor_1203,1026_08_50
conductor_1204,1026_09_00
conductor_1205,1026_09_20
conductor_1206,1026_09_30
conductor_1207,1026_09_40
conductor_1208,1026_09_50
conductor_1209,1026_11_30
conductor_1210,1026_11_40
conductor_1211,1026_11_50
conductor_1212,1026_12_00
conductor_1213,1026_12_30
conductor_1214,1026_12_40
conductor_1215,1026_13_00
conductor_1216,1026_13_10
conductor_1217,1026_13_20
conductor_1218,1026_13_30
conductor_1219,1026_13_40
conductor_1220,1026_13_50
conductor_1221,1026_14_00
conductor_1222,1026_16_00
conductor_1223,1026_16_10
conductor_1224,1026_16_20
conductor_1225,1026_16_30
conductor_1226,1026_16_40
conductor_1227,1026_16_50
conductor_1228,1026_17_00
conductor_1229,1026_17_10
conductor_1230,1026_17_20
conductor_1231,1026_17_40
conductor_1232,1026_17_50
conductor_1233,1026_18_00
conductor_1234,1026_18_10
conductor_1235,1026_18_20
conductor_1236,1026_18_30
conductor_1237,1026_18_50
conductor_1238,1026_19_50
conductor_1239,1026_20_10
conductor_1240,1026_20_20
conductor_1241,1026_20_40
conductor_1242,1026_21_00
conductor_1243,1026_21_10
conductor_1244,1026_21_20
conductor_1245,1026_21_30
conductor_1246,1026_21_40
conductor_1247,1026_21_50
conductor_1248,1027_08_40
conductor_1249,1027_08_50
conductor_1250,1027_09_20
conductor_1251,1027_09_30
conductor_1252,1027_09_50
conductor_1253,1027_10_00
conductor_1254,1027_10_10
conductor_1255,1027_10_40
conductor_1256,1027_10_50
conductor_1257,1027_11_00
conductor_1258,1027_11_10
conductor_1259,1027_11_20
conductor_1260,1027_11_30
conductor_1261,1027_11_40
conductor_1262,1027_11_50
conductor_1263,1027_12_00
conductor_1264,1027_12_10
conductor_1265,1027_12_20
conductor_1266,1027_12_30
conductor_1267,1027_12_40
conductor_1268,1027_12_50
conductor_1269,1027_13_00
conductor_1270,1027_13_10
conductor_1271,1027_13_20
conductor_1272,1027_13_40
conductor_1273,1027_13_50
conductor_1274,1027_14_00
conductor_1275,1027_14_10
conductor_1276,1027_14_20
conductor_1277,1027_14_30
conductor_1278,1027_14_40
conductor_1279,1027_14_50
conductor_1280,1027_15_00
conductor_1281,1027_15_20
conductor_1282,1027_15_30
conductor_1283,1027_15_40
conductor_1284,1027_15_50
conductor_1285,1027_16_00
conductor_1286,1027_16_20
conductor_1287,1027_16_30
conductor_1288,1027_16_40
conductor_1289,1027_17_10
conductor_1290,1027_17_20
conductor_1291,1027_17_50
conductor_1292,1027_18_00
conductor_1293,1027_18_10
conductor_1294,1027_18_20
conductor_1295,1027_18_30
conductor_1296,1027_18_40
conductor_1297,1027_18_50
conductor_1298,1027_19_00
conductor_1299,1027_19_10
conductor_1300,1027_19_20
conductor_1301,1027_19_30
conductor_1302,1027_19_40
conductor_1303,1027_19_50
conductor_1304,1027_20_00
conductor_1305,1027_20_10
conductor_1306,1027_20_20
conductor_1307,1027_20_30
conductor_1308,1027_20_40
conductor_1309,1027_20_50
conductor_1310,1027_21_00
conductor_1311,1027_21_10
conductor_1312,1027_21_20
conductor_1313,1027_21_30
conductor_1314,1027_21_40
conductor_1315,1027_21_50
conductor_1316,102_06_10
conductor_1317,102_06_50
conductor_1318,102_07_10
conductor_1319,102_07_40
conductor_1320,102_07_50
conductor_1321,102_08_00
conductor_1322,102_08_10
conductor_1323,102_08_20
conductor_1324,102_08_40
conductor_1325,102_08_50
conductor_1326,102_09_00
conductor_1327,102_09_40
conductor_1328,102_09_50
conductor_1329,102_10_00
conductor_1330,102_10_10
conductor_1331,102_10_30
conductor_1332,102_11_20
conductor_1333,102_11_30
conductor_1334,102_12_40
conductor_1335,102_12_50
conductor_1336,102_14_10
conductor_1337,102_14_20
conductor_1338,102_15_10
conductor_1339,102_15_20
conductor_1340,102_16_10
conductor_1341,102_16_20
conductor_1342,102_16_40
conductor_1343,102_16_50
conductor_1344,102_17_00
conductor_1345,102_17_20
conductor_1346,102_17_30
conductor_1347,102_17_40
conductor_1348,102_17_50
conductor_1349,102_18_00
conductor_1350,102_18_50
conductor_1351,102_19_20
conductor_1352,102_19_30
conductor_1353,102_19_40
conductor_1354,102_20_20
conductor_1355,102_20_40
conductor_1356,102_21_30
conductor_1357,1030_11_50
conductor_1358,1030_12_00
conductor_1359,1030_12_10
conductor_1360,1030_12_30
conductor_1361,1030_12_40
conductor_1362,1030_12_50
conductor_1363,1030_13_00
conductor_1364,1030_13_10
conductor_1365,1030_13_20
conductor_1366,1030_13_30
conductor_1367,1030_13_40
conductor_1368,1030_13_50
conductor_1369,1030_14_00
conductor_1370,1030_14_10
conductor_1371,1030_14_20
conductor_1372,1030_14_30
conductor_1373,1030_14_40
conductor_1374,1030_15_00
conductor_1375,1030_15_20
conductor_1376,1030_15_30
conductor_1377,1030_18_20
conductor_1378,1031_06_00
conductor_1379,1031_06_10
conductor_1380,1031_06_20
conductor_1381,1031_06_30
conductor_1382,1031_06_40
conductor_1383,1031_06_50
conductor_1384,1031_07_00
conductor_1385,1031_07_10
conductor_1386,1031_07_20
conductor_1387,1031_07_30
conductor_1388,1031_07_40
conductor_1389,1031_07_50
conductor_1390,1031_08_00
conductor_1391,1031_08_10
conductor_1392,1031_08_20
conductor_1393,1031_08_30
conductor_1394,1031_08_40
conductor_1395,1031_08_50
conductor_1396,1031_09_00
conductor_1397,1031_09_10
conductor_1398,1031_09_20
conductor_1399,1031_09_30
conductor_1400,1031_09_40
conductor_1401,1031_09_50
conductor_1402,1031_10_00
conductor_1403,1031_10_10
conductor_1404,1031_10_20
conductor_1405,1031_10_30
conductor_1406,1031_10_40
conductor_1407,1031_10_50
conductor_1408,1031_11_00
conductor_1409,1031_11_10
conductor_1410,1031_11_20
conductor_1411,1031_11_30
conductor_1412,1031_11_40
conductor_1413,1031_11_50
conductor_1414,1031_12_00
conductor_1415,1031_12_10
conductor_1416,1031_12_20
conductor_1417,1031_12_30
conductor_1418,1031_12_40
conductor_1419,1031_12_50
conductor_1420,1031_13_00
conductor_1421,1031_13_10
conductor_1422,1031_13_20
conductor_1423,1031_13_30
conductor_1424,1031_13_40
conductor_1425,1031_13_50
conductor_1426,1031_14_00
conductor_1427,1031_14_10
conductor_1428,1031_14_20
conductor_1429,1031_14_30
conductor_1430,1031_14_40
conductor_1431,1031_14_50
conductor_1432,1031_15_00
conductor_1433,1031_15_10
conductor_1434,1031_15_20
conductor_1435,1031_15_30
conductor_1436,1031_15_40
conductor_1437,1031_15_50
conductor_1438,1031_16_00
conductor_1439,1031_16_10
conductor_1440,1031_16_20
conductor_1441,1031_16_30
conductor_1442,1031_16_40
conductor_1443,1031_16_50
conductor_1444,1031_17_00
conductor_1445,1031_17_10
conductor_1446,1031_17_20
conductor_1447,1031_17_30
conductor_1448,1031_17_40
conductor_1449,1031_17_50
conductor_1450,1031_18_00
conductor_1451,1031_18_10
conductor_1452,1031_18_20
conductor_1453,1031_18_30
conductor_1454,1031_18_40
conductor_1455,1031_18_50
conductor_1456,1031_19_00
conductor_1457,1031_19_10
conductor_1458,1031_19_20
conductor_1459,1031_19_30
conductor_1460,1031_19_40
conductor_1461,1031_19_50
conductor_1462,1031_20_00
conductor_1463,1031_20_10
conductor_1464,1031_20_20
conductor_1465,1031_20_30
conductor_1466,1031_20_40
conductor_1467,1031_20_50
conductor_1468,1031_21_00
conductor_1469,1031_21_10
conductor_1470,1031_21_20
conductor_1471,1031_21_30
conductor_1472,1031_21_40
conductor_1473,1031_21_50
conductor_1474,1032_06_50
conductor_1475,1032_21_30
conductor_1476,1032_21_40
conductor_1477,1032_21_50
conductor_1478,1033_19_10
conductor_1479,1033_19_20
conductor_1480,1033_19_30
conductor_1481,1033_19_50
conductor_1482,1033_20_00
conductor_1483,1033_20_20
conductor_1484,1033_20_30
conductor_1485,1033_20_40
conductor_1486,1033_20_50
conductor_1487,1033_21_10
conductor_1488,1033_21_30
conductor_1489,1033_21_40
conductor_1490,1033_21_50
conductor_1491,1034_06_30
conductor_1492,1034_06_40
conductor_1493,1034_06_50
conductor_1494,1034_07_00
conductor_1495,1034_07_10
conductor_1496,1034_07_20
conductor_1497,1034_07_50
conductor_1498,1034_08_00
conductor_1499,1034_08_20
conductor_1500,1034_08_40
conductor_1501,1034_09_40
conductor_1502,1034_09_50
conductor_1503,1034_10_00
conductor_1504,1034_10_10
conductor_1505,1034_10_20
conductor_1506,1034_10_30
conductor_1507,1034_10_40
conductor_1508,1034_11_00
conductor_1509,1034_11_10
conductor_1510,1034_11_20
conductor_1511,1034_11_30
conductor_1512,1034_11_40
conductor_1513,1034_11_50
conductor_1514,1034_12_00
conductor_1515,1034_13_10
conductor_1516,1034_13_20
conductor_1517,1034_13_30
conductor_1518,1034_13_50
conductor_1519,1034_14_00
conductor_1520,1034_14_10
conductor_1521,1034_14_20
conductor_1522,1034_14_30
conductor_1523,1034_14_40
conductor_1524,1034_14_50
conductor_1525,1034_15_00
conductor_1526,1034_15_10
conductor_1527,1034_15_20
conductor_1528,1034_15_30
conductor_1529,1034_15_40
conductor_1530,1034_15_50
conductor_1531,1034_16_00
conductor_1532,1034_16_10
conductor_1533,1034_16_20
conductor_1534,1034_16_40
conductor_1535,1034_16_50
conductor_1536,1034_17_00
conductor_1537,1034_17_10
conductor_1538,1034_17_20
conductor_1539,1034_17_30
conductor_1540,1034_17_40
conductor_1541,1034_18_00
conductor_1542,1034_18_10
conductor_1543,1034_18_20
conductor_1544,1034_18_30
conductor_1545,1034_18_40
conductor_1546,1034_18_50
conductor_1547,1034_19_00
conductor_1548,1034_19_10
conductor_1549,1034_19_20
conductor_1550,1034_19_30
conductor_1551,1034_19_40
conductor_1552,1034_19_50
conductor_1553,1034_20_20
conductor_1554,1034_20_30
conductor_1555,1034_20_40
conductor_1556,1034_20_50
conductor_1557,1034_21_00
conductor_1558,1034_21_10
conductor_1559,1034_21_20
conductor_1560,1034_21_30
conductor_1561,1034_21_40
conductor_1562,1034_21_50
conductor_1563,1035_06_00
conductor_1564,1035_06_10
conductor_1565,1035_06_20
conductor_1566,1035_06_30
conductor_1567,1035_06_40
conductor_1568,1035_06_50
conductor_1569,1035_07_00
conductor_1570,1035_07_10
conductor_1571,1035_07_20
conductor_1572,1035_07_30
conductor_1573,1035_07_40
conductor_1574,1035_07_50
conductor_1575,1035_08_00
conductor_1576,1035_08_10
conductor_1577,1035_08_20
conductor_1578,1035_08_30
conductor_1579,1035_08_40
conductor_1580,1035_08_50
conductor_1581,1035_09_00
conductor_1582,1035_09_10
conductor_1583,1035_09_20
conductor_1584,1035_09_30
conductor_1585,1035_09_40
conductor_1586,1035_09_50
conductor_1587,1035_10_00
conductor_1588,1035_10_10
conductor_1589,1035_10_20
conductor_1590,1035_10_30
conductor_1591,1035_10_40
conductor_1592,1035_10_50
conductor_1593,1035_11_00
conductor_1594,1035_11_10
conductor_1595,1035_11_20
conductor_1596,1035_11_30
conductor_1597,1035_11_40
conductor_1598,1035_11_50
conductor_1599,1035_12_00
conductor_1600,1035_12_10
conductor_1601,1035_12_20
conductor_1602,1035_13_00
conductor_1603,1035_13_10
conductor_1604,1035_13_20
conductor_1605,1035_13_30
conductor_1606,1035_13_40
conductor_1607,1035_13_50
conductor_1608,1035_14_00
conductor_1609,1035_14_10
conductor_1610,1035_14_20
conductor_1611,1035_14_30
conductor_1612,1035_14_40
conductor_1613,1035_14_50
conductor_1614,1035_15_00
conductor_1615,1035_15_10
conductor_1616,1035_15_20
conductor_1617,1035_15_30
conductor_1618,1035_15_40
conductor_1619,1035_15_50
conductor_1620,1035_16_00
conductor_1621,1035_16_10
conductor_1622,1035_16_20
conductor_1623,1035_16_30
conductor_1624,1035_16_40
conductor_1625,1035_16_50
conductor_1626,1035_17_00
conductor_1627,1035_17_10
conductor_1628,1035_17_20
conductor_1629,1035_17_30
conductor_1630,1035_17_40
conductor_1631,1035_17_50
conductor_1632,1035_18_00
conductor_1633,1035_18_10
conductor_1634,1035_18_20
conductor_1635,1035_18_30
conductor_1636,1035_18_40
conductor_1637,1035_18_50
conductor_1638,1035_19_00
conductor_1639,1035_19_10
conductor_1640,1035_19_20
conductor_1641,1035_19_30
conductor_1642,1035_19_40
conductor_1643,1035_19_50
conductor_1644,1035_20_00
conductor_1645,1035_20_10
conductor_1646,1035_20_20
conductor_1647,1035_20_30
conductor_1648,1035_20_40
conductor_1649,1035_20_50
conductor_1650,1035_21_00
conductor_1651,1035_21_30
conductor_1652,1036_06_50
conductor_1653,1036_07_50
conductor_1654,1036_08_10
conductor_1655,1036_08_20
conductor_1656,1036_08_40
conductor_1657,1036_08_50
conductor_1658,1036_09_00
conductor_1659,1036_09_10
conductor_1660,1036_10_00
conductor_1661,1036_10_10
conductor_1662,1036_10_20
conductor_1663,1036_10_30
conductor_1664,1036_10_40
conductor_1665,1036_10_50
conductor_1666,1036_11_10
conductor_1667,1036_11_30
conductor_1668,1036_11_40
conductor_1669,1036_11_50
conductor_1670,1036_12_10
conductor_1671,1036_12_20
conductor_1672,1036_12_30
conductor_1673,1036_12_40
conductor_1674,1036_12_50
conductor_1675,1036_13_10
conductor_1676,1036_13_40
conductor_1677,1036_14_00
conductor_1678,1036_14_10
conductor_1679,1036_15_20
conductor_1680,1036_15_50
conductor_1681,1036_16_10
conductor_1682,1036_16_20
conductor_1683,1036_16_30
conductor_1684,1036_16_40
conductor_1685,1036_17_20
conductor_1686,1036_17_30
conductor_1687,1036_17_40
conductor_1688,1036_17_50
conductor_1689,1036_18_00
conductor_1690,1036_18_10
conductor_1691,1036_18_30
conductor_1692,1036_18_50
conductor_1693,1036_19_00
conductor_1694,1036_19_10
conductor_1695,1036_19_40
conductor_1696,1036_20_10
conductor_1697,1036_20_20
conductor_1698,1036_21_30
conductor_1699,1037_06_00
conductor_1700,1037_06_10
conductor_1701,1037_06_20
conductor_1702,1037_06_30
conductor_1703,1037_06_40
conductor_1704,1037_06_50
conductor_1705,1037_07_00
conductor_1706,1037_07_10
conductor_1707,1037_07_20
conductor_1708,1037_07_30
conductor_1709,1037_07_40
conductor_1710,1037_07_50
conductor_1711,1037_08_00
conductor_1712,1037_08_10
conductor_1713,1037_08_20
conductor_1714,1037_08_30
conductor_1715,1037_08_40
